,pub_time
158716,2020-10-13 07:29:08
160342,2020-10-13 07:29:08
167475,2020-10-13 07:29:09
159730,2020-10-13 07:29:09
164690,2020-10-13 07:29:11
158544,2020-10-13 07:29:14
170193,2020-10-13 07:29:14
171262,2020-10-13 07:29:16
157079,2020-10-13 07:29:28
150636,2020-10-13 07:29:31
164923,2020-10-13 07:29:37
172455,2020-10-13 07:29:46
153631,2020-10-13 07:29:49
178710,2020-10-13 07:29:53
163586,2020-10-13 07:29:53
157130,2020-10-13 07:29:58
191289,2020-10-13 07:30:00
154752,2020-10-13 07:30:00
156268,2020-10-13 07:30:00
180804,2020-10-13 07:30:00
178821,2020-10-13 07:30:00
169916,2020-10-13 07:30:00
180852,2020-10-13 07:30:00
177339,2020-10-13 07:30:00
172545,2020-10-13 07:30:00
196366,2020-10-13 07:30:00
176124,2020-10-13 07:30:00
149433,2020-10-13 07:30:00
171326,2020-10-13 07:30:00
176656,2020-10-13 07:30:00
154196,2020-10-13 07:30:00
156336,2020-10-13 07:30:00
153109,2020-10-13 07:30:00
179956,2020-10-13 07:30:00
190669,2020-10-13 07:30:00
193990,2020-10-13 07:30:00
176538,2020-10-13 07:30:00
195272,2020-10-13 07:30:00
184581,2020-10-13 07:30:00
167997,2020-10-13 07:30:00
168433,2020-10-13 07:30:00
166330,2020-10-13 07:30:00
162136,2020-10-13 07:30:00
159412,2020-10-13 07:30:00
168300,2020-10-13 07:30:00
168299,2020-10-13 07:30:00
167598,2020-10-13 07:30:00
165515,2020-10-13 07:30:00
165406,2020-10-13 07:30:00
168176,2020-10-13 07:30:00
162695,2020-10-13 07:30:00
167595,2020-10-13 07:30:00
162449,2020-10-13 07:30:00
163177,2020-10-13 07:30:00
165634,2020-10-13 07:30:00
162604,2020-10-13 07:30:00
161684,2020-10-13 07:30:00
158882,2020-10-13 07:30:00
163917,2020-10-13 07:30:00
168146,2020-10-13 07:30:00
162219,2020-10-13 07:30:00
172108,2020-10-13 07:30:01
172672,2020-10-13 07:30:02
184739,2020-10-13 07:30:05
159119,2020-10-13 07:30:06
174060,2020-10-13 07:30:06
179938,2020-10-13 07:30:07
168966,2020-10-13 07:30:07
163174,2020-10-13 07:30:08
173457,2020-10-13 07:30:08
149432,2020-10-13 07:30:09
155104,2020-10-13 07:30:12
180262,2020-10-13 07:30:12
174894,2020-10-13 07:30:13
171996,2020-10-13 07:30:14
174522,2020-10-13 07:30:14
161008,2020-10-13 07:30:15
179218,2020-10-13 07:30:16
188346,2020-10-13 07:30:17
182430,2020-10-13 07:30:17
180488,2020-10-13 07:30:17
174298,2020-10-13 07:30:24
184555,2020-10-13 07:30:24
168797,2020-10-13 07:30:24
171126,2020-10-13 07:30:27
164735,2020-10-13 07:30:28
159851,2020-10-13 07:30:35
196971,2020-10-13 07:30:37
184452,2020-10-13 07:30:38
154890,2020-10-13 07:30:47
166210,2020-10-13 07:30:51
159292,2020-10-13 07:30:51
158748,2020-10-13 07:30:52
151729,2020-10-13 07:30:54
176180,2020-10-13 07:30:55
163853,2020-10-13 07:30:56
197917,2020-10-13 07:30:58
155116,2020-10-13 07:30:59
180501,2020-10-13 07:31:00
163173,2020-10-13 07:31:00
166730,2020-10-13 07:31:00
196268,2020-10-13 07:31:00
164895,2020-10-13 07:31:00
147117,2020-10-13 07:31:00
162547,2020-10-13 07:31:00
162276,2020-10-13 07:31:00
163393,2020-10-13 07:31:00
186382,2020-10-13 07:31:00
171731,2020-10-13 07:31:00
150519,2020-10-13 07:31:00
186232,2020-10-13 07:31:00
170240,2020-10-13 07:31:00
171905,2020-10-13 07:31:00
151514,2020-10-13 07:31:03
182583,2020-10-13 07:31:03
171065,2020-10-13 07:31:04
168557,2020-10-13 07:31:05
172185,2020-10-13 07:31:07
158115,2020-10-13 07:31:24
194570,2020-10-13 07:31:24
167025,2020-10-13 07:31:35
159725,2020-10-13 07:31:37
177966,2020-10-13 07:31:41
164226,2020-10-13 07:31:49
164747,2020-10-13 07:31:56
155941,2020-10-13 07:32:00
161092,2020-10-13 07:32:00
164291,2020-10-13 07:32:00
175128,2020-10-13 07:32:00
172749,2020-10-13 07:32:00
164675,2020-10-13 07:32:00
162708,2020-10-13 07:32:00
167639,2020-10-13 07:32:00
176205,2020-10-13 07:32:00
188357,2020-10-13 07:32:08
174289,2020-10-13 07:32:09
173677,2020-10-13 07:32:09
176604,2020-10-13 07:32:10
155080,2020-10-13 07:32:12
170115,2020-10-13 07:32:19
165060,2020-10-13 07:32:20
167376,2020-10-13 07:32:23
164496,2020-10-13 07:32:27
164325,2020-10-13 07:32:55
147247,2020-10-13 07:32:55
160656,2020-10-13 07:32:57
150552,2020-10-13 07:32:59
164158,2020-10-13 07:32:59
153955,2020-10-13 07:33:00
167203,2020-10-13 07:33:00
132262,2020-10-13 07:33:00
168067,2020-10-13 07:33:00
169504,2020-10-13 07:33:00
176182,2020-10-13 07:33:00
163433,2020-10-13 07:33:00
166832,2020-10-13 07:33:00
166315,2020-10-13 07:33:00
151812,2020-10-13 07:33:00
182911,2020-10-13 07:33:00
155837,2020-10-13 07:33:00
174701,2020-10-13 07:33:00
178237,2020-10-13 07:33:00
165584,2020-10-13 07:33:00
165320,2020-10-13 07:33:00
163063,2020-10-13 07:33:01
177183,2020-10-13 07:33:05
155276,2020-10-13 07:33:07
173102,2020-10-13 07:33:13
164422,2020-10-13 07:33:15
160765,2020-10-13 07:33:23
164419,2020-10-13 07:33:24
155038,2020-10-13 07:33:26
178898,2020-10-13 07:33:27
155087,2020-10-13 07:33:35
192220,2020-10-13 07:33:39
166732,2020-10-13 07:33:48
186815,2020-10-13 07:33:53
187589,2020-10-13 07:34:00
182797,2020-10-13 07:34:00
163384,2020-10-13 07:34:00
187047,2020-10-13 07:34:00
153651,2020-10-13 07:34:00
171236,2020-10-13 07:34:00
164128,2020-10-13 07:34:00
160516,2020-10-13 07:34:00
192045,2020-10-13 07:34:00
198517,2020-10-13 07:34:00
182470,2020-10-13 07:34:00
178516,2020-10-13 07:34:00
169437,2020-10-13 07:34:00
179201,2020-10-13 07:34:00
161701,2020-10-13 07:34:00
173942,2020-10-13 07:34:01
167631,2020-10-13 07:34:07
160400,2020-10-13 07:34:08
168903,2020-10-13 07:34:11
146809,2020-10-13 07:34:12
185293,2020-10-13 07:34:13
166439,2020-10-13 07:34:14
170809,2020-10-13 07:34:19
153228,2020-10-13 07:34:22
163555,2020-10-13 07:34:22
195664,2020-10-13 07:34:25
171199,2020-10-13 07:34:31
161013,2020-10-13 07:34:34
190942,2020-10-13 07:34:42
149607,2020-10-13 07:34:51
166879,2020-10-13 07:34:51
149609,2020-10-13 07:34:51
166882,2020-10-13 07:34:51
166880,2020-10-13 07:34:51
149608,2020-10-13 07:34:51
167081,2020-10-13 07:34:56
174094,2020-10-13 07:34:57
170232,2020-10-13 07:34:57
160537,2020-10-13 07:35:00
165245,2020-10-13 07:35:00
169905,2020-10-13 07:35:00
192286,2020-10-13 07:35:00
173580,2020-10-13 07:35:00
163956,2020-10-13 07:35:00
156588,2020-10-13 07:35:00
176663,2020-10-13 07:35:00
177079,2020-10-13 07:35:00
151714,2020-10-13 07:35:00
169640,2020-10-13 07:35:00
166919,2020-10-13 07:35:00
167490,2020-10-13 07:35:00
64319,2020-10-13 07:35:00
168135,2020-10-13 07:35:00
171623,2020-10-13 07:35:00
171446,2020-10-13 07:35:00
154900,2020-10-13 07:35:00
196194,2020-10-13 07:35:00
186499,2020-10-13 07:35:00
177106,2020-10-13 07:35:00
174783,2020-10-13 07:35:10
172488,2020-10-13 07:35:10
168971,2020-10-13 07:35:12
174888,2020-10-13 07:35:16
155145,2020-10-13 07:35:18
157648,2020-10-13 07:35:18
151158,2020-10-13 07:35:20
175408,2020-10-13 07:35:21
191368,2020-10-13 07:35:25
153981,2020-10-13 07:35:32
164778,2020-10-13 07:35:34
158518,2020-10-13 07:35:35
161398,2020-10-13 07:35:36
158517,2020-10-13 07:35:36
165281,2020-10-13 07:35:44
157801,2020-10-13 07:35:53
187321,2020-10-13 07:35:54
156120,2020-10-13 07:36:00
197229,2020-10-13 07:36:00
162103,2020-10-13 07:36:00
196167,2020-10-13 07:36:00
167877,2020-10-13 07:36:00
124255,2020-10-13 07:36:00
163583,2020-10-13 07:36:00
162945,2020-10-13 07:36:00
165161,2020-10-13 07:36:00
172512,2020-10-13 07:36:00
170524,2020-10-13 07:36:00
167235,2020-10-13 07:36:00
169131,2020-10-13 07:36:25
168122,2020-10-13 07:36:38
164994,2020-10-13 07:36:55
186159,2020-10-13 07:36:59
163195,2020-10-13 07:36:59
160227,2020-10-13 07:37:00
164779,2020-10-13 07:37:00
178675,2020-10-13 07:37:00
186636,2020-10-13 07:37:00
153793,2020-10-13 07:37:00
190173,2020-10-13 07:37:00
173033,2020-10-13 07:37:00
162267,2020-10-13 07:37:00
183074,2020-10-13 07:37:00
175000,2020-10-13 07:37:00
183102,2020-10-13 07:37:00
150941,2020-10-13 07:37:00
184413,2020-10-13 07:37:00
166291,2020-10-13 07:37:00
159291,2020-10-13 07:37:00
157703,2020-10-13 07:37:00
174268,2020-10-13 07:37:00
161207,2020-10-13 07:37:00
187464,2020-10-13 07:37:00
154838,2020-10-13 07:37:00
148128,2020-10-13 07:37:02
176628,2020-10-13 07:37:04
150135,2020-10-13 07:37:12
164480,2020-10-13 07:37:13
153052,2020-10-13 07:37:20
164430,2020-10-13 07:37:23
170399,2020-10-13 07:37:31
159909,2020-10-13 07:37:35
169424,2020-10-13 07:37:39
154542,2020-10-13 07:37:41
161127,2020-10-13 07:37:47
167493,2020-10-13 07:37:51
156964,2020-10-13 07:37:52
154762,2020-10-13 07:37:52
184184,2020-10-13 07:37:59
159202,2020-10-13 07:38:00
184540,2020-10-13 07:38:00
182235,2020-10-13 07:38:00
181561,2020-10-13 07:38:00
151378,2020-10-13 07:38:00
197553,2020-10-13 07:38:00
179444,2020-10-13 07:38:00
165354,2020-10-13 07:38:00
183357,2020-10-13 07:38:00
179264,2020-10-13 07:38:00
170895,2020-10-13 07:38:08
158150,2020-10-13 07:38:11
155122,2020-10-13 07:38:13
192099,2020-10-13 07:38:19
164465,2020-10-13 07:38:20
181496,2020-10-13 07:38:25
168555,2020-10-13 07:38:28
163686,2020-10-13 07:38:32
169101,2020-10-13 07:38:36
171586,2020-10-13 07:38:37
169547,2020-10-13 07:38:38
154818,2020-10-13 07:38:38
162791,2020-10-13 07:38:40
162233,2020-10-13 07:38:45
158142,2020-10-13 07:38:48
148629,2020-10-13 07:38:53
160312,2020-10-13 07:38:56
190496,2020-10-13 07:39:00
176439,2020-10-13 07:39:00
151388,2020-10-13 07:39:00
174021,2020-10-13 07:39:00
170308,2020-10-13 07:39:00
168090,2020-10-13 07:39:00
158119,2020-10-13 07:39:00
177636,2020-10-13 07:39:00
155539,2020-10-13 07:39:00
174539,2020-10-13 07:39:01
171804,2020-10-13 07:39:11
178838,2020-10-13 07:39:14
178178,2020-10-13 07:39:22
177272,2020-10-13 07:39:32
164225,2020-10-13 07:39:34
158905,2020-10-13 07:39:37
158700,2020-10-13 07:39:37
178433,2020-10-13 07:39:38
174058,2020-10-13 07:39:43
194440,2020-10-13 07:39:53
179440,2020-10-13 07:40:00
166806,2020-10-13 07:40:00
174698,2020-10-13 07:40:00
175906,2020-10-13 07:40:00
162467,2020-10-13 07:40:00
190522,2020-10-13 07:40:00
175707,2020-10-13 07:40:00
176448,2020-10-13 07:40:00
155217,2020-10-13 07:40:00
168249,2020-10-13 07:40:00
195393,2020-10-13 07:40:00
160004,2020-10-13 07:40:00
169260,2020-10-13 07:40:00
174056,2020-10-13 07:40:00
159581,2020-10-13 07:40:00
167581,2020-10-13 07:40:00
149765,2020-10-13 07:40:00
152670,2020-10-13 07:40:00
174362,2020-10-13 07:40:00
179688,2020-10-13 07:40:00
166846,2020-10-13 07:40:00
160012,2020-10-13 07:40:00
198351,2020-10-13 07:40:00
172070,2020-10-13 07:40:00
155247,2020-10-13 07:40:02
161010,2020-10-13 07:40:02
197003,2020-10-13 07:40:04
180453,2020-10-13 07:40:08
168694,2020-10-13 07:40:10
166782,2020-10-13 07:40:11
151942,2020-10-13 07:40:11
163477,2020-10-13 07:40:14
159656,2020-10-13 07:40:27
161557,2020-10-13 07:40:27
164253,2020-10-13 07:40:29
160251,2020-10-13 07:40:47
164703,2020-10-13 07:40:52
195611,2020-10-13 07:40:52
167640,2020-10-13 07:41:00
153337,2020-10-13 07:41:00
175875,2020-10-13 07:41:00
151707,2020-10-13 07:41:00
155480,2020-10-13 07:41:00
164862,2020-10-13 07:41:00
170697,2020-10-13 07:41:00
156293,2020-10-13 07:41:00
182803,2020-10-13 07:41:00
194613,2020-10-13 07:41:00
177723,2020-10-13 07:41:00
169476,2020-10-13 07:41:00
163984,2020-10-13 07:41:00
171895,2020-10-13 07:41:00
162892,2020-10-13 07:41:00
179878,2020-10-13 07:41:00
172497,2020-10-13 07:41:00
177101,2020-10-13 07:41:00
168466,2020-10-13 07:41:00
181599,2020-10-13 07:41:00
180450,2020-10-13 07:41:01
176679,2020-10-13 07:41:03
188548,2020-10-13 07:41:09
167420,2020-10-13 07:41:10
170022,2020-10-13 07:41:15
161564,2020-10-13 07:41:15
198109,2020-10-13 07:41:15
166943,2020-10-13 07:41:15
155744,2020-10-13 07:41:15
156639,2020-10-13 07:41:15
165569,2020-10-13 07:41:16
178761,2020-10-13 07:41:19
149789,2020-10-13 07:41:24
151958,2020-10-13 07:41:25
174014,2020-10-13 07:41:26
190556,2020-10-13 07:41:32
181574,2020-10-13 07:41:32
188888,2020-10-13 07:41:32
180091,2020-10-13 07:41:34
179474,2020-10-13 07:41:40
157774,2020-10-13 07:41:40
155548,2020-10-13 07:41:40
158029,2020-10-13 07:41:40
171968,2020-10-13 07:41:41
157313,2020-10-13 07:41:43
158513,2020-10-13 07:41:46
161128,2020-10-13 07:41:46
174866,2020-10-13 07:41:52
161586,2020-10-13 07:41:55
189326,2020-10-13 07:41:57
149877,2020-10-13 07:42:00
189483,2020-10-13 07:42:00
170794,2020-10-13 07:42:00
159476,2020-10-13 07:42:00
159801,2020-10-13 07:42:00
167180,2020-10-13 07:42:00
149584,2020-10-13 07:42:00
163162,2020-10-13 07:42:00
156113,2020-10-13 07:42:00
92101,2020-10-13 07:42:00
176869,2020-10-13 07:42:00
156984,2020-10-13 07:42:00
164937,2020-10-13 07:42:00
162823,2020-10-13 07:42:03
157309,2020-10-13 07:42:05
154522,2020-10-13 07:42:08
192753,2020-10-13 07:42:11
174209,2020-10-13 07:42:17
165524,2020-10-13 07:42:20
168632,2020-10-13 07:42:21
169900,2020-10-13 07:42:23
173418,2020-10-13 07:42:27
159400,2020-10-13 07:42:28
190537,2020-10-13 07:42:45
150763,2020-10-13 07:42:45
158534,2020-10-13 07:42:49
180296,2020-10-13 07:42:55
163462,2020-10-13 07:43:00
157686,2020-10-13 07:43:00
160815,2020-10-13 07:43:00
156808,2020-10-13 07:43:00
167227,2020-10-13 07:43:00
167476,2020-10-13 07:43:00
167562,2020-10-13 07:43:00
182653,2020-10-13 07:43:00
170542,2020-10-13 07:43:00
154957,2020-10-13 07:43:04
179953,2020-10-13 07:43:06
154040,2020-10-13 07:43:19
170813,2020-10-13 07:43:25
197647,2020-10-13 07:43:30
169152,2020-10-13 07:43:34
162434,2020-10-13 07:43:35
163592,2020-10-13 07:43:46
156417,2020-10-13 07:43:52
164353,2020-10-13 07:43:53
173220,2020-10-13 07:44:00
153958,2020-10-13 07:44:00
196459,2020-10-13 07:44:00
178579,2020-10-13 07:44:00
188726,2020-10-13 07:44:00
172539,2020-10-13 07:44:00
159791,2020-10-13 07:44:00
188659,2020-10-13 07:44:00
158712,2020-10-13 07:44:00
168839,2020-10-13 07:44:00
151653,2020-10-13 07:44:00
174875,2020-10-13 07:44:00
163713,2020-10-13 07:44:00
196485,2020-10-13 07:44:00
164144,2020-10-13 07:44:00
188568,2020-10-13 07:44:00
163140,2020-10-13 07:44:00
155091,2020-10-13 07:44:00
155095,2020-10-13 07:44:00
180054,2020-10-13 07:44:00
193169,2020-10-13 07:44:00
181736,2020-10-13 07:44:00
171111,2020-10-13 07:44:02
77302,2020-10-13 07:44:03
169219,2020-10-13 07:44:09
155900,2020-10-13 07:44:11
155049,2020-10-13 07:44:12
164426,2020-10-13 07:44:13
154140,2020-10-13 07:44:15
194162,2020-10-13 07:44:19
178415,2020-10-13 07:44:27
165593,2020-10-13 07:44:28
182018,2020-10-13 07:44:29
165366,2020-10-13 07:44:30
163355,2020-10-13 07:44:32
150520,2020-10-13 07:44:32
168924,2020-10-13 07:44:33
150732,2020-10-13 07:44:33
173462,2020-10-13 07:44:40
169454,2020-10-13 07:44:41
171092,2020-10-13 07:44:53
165232,2020-10-13 07:44:54
162933,2020-10-13 07:44:56
175966,2020-10-13 07:45:00
160796,2020-10-13 07:45:00
167647,2020-10-13 07:45:00
197893,2020-10-13 07:45:00
197494,2020-10-13 07:45:00
155742,2020-10-13 07:45:00
155840,2020-10-13 07:45:00
178540,2020-10-13 07:45:00
179824,2020-10-13 07:45:00
179894,2020-10-13 07:45:00
171898,2020-10-13 07:45:00
174772,2020-10-13 07:45:00
170406,2020-10-13 07:45:00
180137,2020-10-13 07:45:00
188312,2020-10-13 07:45:00
166303,2020-10-13 07:45:00
162299,2020-10-13 07:45:00
177590,2020-10-13 07:45:00
164575,2020-10-13 07:45:02
169444,2020-10-13 07:45:06
186360,2020-10-13 07:45:06
166356,2020-10-13 07:45:10
167015,2020-10-13 07:45:17
149887,2020-10-13 07:45:17
175810,2020-10-13 07:45:27
168962,2020-10-13 07:45:28
177159,2020-10-13 07:45:31
167448,2020-10-13 07:45:32
151919,2020-10-13 07:45:35
162245,2020-10-13 07:45:37
149251,2020-10-13 07:45:38
165361,2020-10-13 07:45:39
167237,2020-10-13 07:45:44
168804,2020-10-13 07:45:48
166509,2020-10-13 07:45:50
176826,2020-10-13 07:45:51
159567,2020-10-13 07:45:52
169865,2020-10-13 07:45:53
185517,2020-10-13 07:45:56
169273,2020-10-13 07:45:58
165568,2020-10-13 07:46:00
164884,2020-10-13 07:46:00
171447,2020-10-13 07:46:00
168894,2020-10-13 07:46:00
166961,2020-10-13 07:46:00
191713,2020-10-13 07:46:00
166441,2020-10-13 07:46:00
149777,2020-10-13 07:46:00
178654,2020-10-13 07:46:00
163734,2020-10-13 07:46:00
153256,2020-10-13 07:46:00
149664,2020-10-13 07:46:00
160779,2020-10-13 07:46:00
162209,2020-10-13 07:46:00
165385,2020-10-13 07:46:00
191740,2020-10-13 07:46:00
176902,2020-10-13 07:46:00
176854,2020-10-13 07:46:00
192821,2020-10-13 07:46:00
167367,2020-10-13 07:46:00
178305,2020-10-13 07:46:00
160960,2020-10-13 07:46:02
181948,2020-10-13 07:46:07
196298,2020-10-13 07:46:07
160239,2020-10-13 07:46:08
160671,2020-10-13 07:46:16
160528,2020-10-13 07:46:16
171690,2020-10-13 07:46:16
158597,2020-10-13 07:46:17
185030,2020-10-13 07:46:18
169173,2020-10-13 07:46:29
179581,2020-10-13 07:46:30
168467,2020-10-13 07:46:33
127624,2020-10-13 07:46:36
180579,2020-10-13 07:46:39
172047,2020-10-13 07:46:41
168445,2020-10-13 07:46:44
167395,2020-10-13 07:46:48
178530,2020-10-13 07:46:50
197667,2020-10-13 07:46:50
181954,2020-10-13 07:46:50
176060,2020-10-13 07:46:52
191909,2020-10-13 07:46:54
181358,2020-10-13 07:46:57
154544,2020-10-13 07:46:57
188932,2020-10-13 07:47:00
155481,2020-10-13 07:47:00
159114,2020-10-13 07:47:00
163145,2020-10-13 07:47:00
155888,2020-10-13 07:47:00
153065,2020-10-13 07:47:00
172449,2020-10-13 07:47:00
178288,2020-10-13 07:47:00
196789,2020-10-13 07:47:04
161877,2020-10-13 07:47:06
193599,2020-10-13 07:47:08
170077,2020-10-13 07:47:10
155265,2020-10-13 07:47:10
151912,2020-10-13 07:47:14
173729,2020-10-13 07:47:16
170025,2020-10-13 07:47:20
164420,2020-10-13 07:47:23
151802,2020-10-13 07:47:24
198315,2020-10-13 07:47:24
187560,2020-10-13 07:47:32
157557,2020-10-13 07:47:33
160001,2020-10-13 07:47:35
159999,2020-10-13 07:47:42
150731,2020-10-13 07:47:42
194591,2020-10-13 07:47:45
154814,2020-10-13 07:47:45
168810,2020-10-13 07:47:49
169871,2020-10-13 07:47:52
179816,2020-10-13 07:47:52
180461,2020-10-13 07:47:55
173558,2020-10-13 07:48:00
160275,2020-10-13 07:48:00
163895,2020-10-13 07:48:00
157903,2020-10-13 07:48:00
163326,2020-10-13 07:48:00
179548,2020-10-13 07:48:00
198069,2020-10-13 07:48:00
173512,2020-10-13 07:48:00
174963,2020-10-13 07:48:00
159302,2020-10-13 07:48:00
156042,2020-10-13 07:48:00
166006,2020-10-13 07:48:00
170133,2020-10-13 07:48:00
163979,2020-10-13 07:48:00
184537,2020-10-13 07:48:00
184440,2020-10-13 07:48:00
173918,2020-10-13 07:48:01
164015,2020-10-13 07:48:03
157787,2020-10-13 07:48:06
149920,2020-10-13 07:48:09
161166,2020-10-13 07:48:09
198479,2020-10-13 07:48:12
152304,2020-10-13 07:48:13
165081,2020-10-13 07:48:19
178462,2020-10-13 07:48:20
164401,2020-10-13 07:48:23
170015,2020-10-13 07:48:24
176700,2020-10-13 07:48:25
172977,2020-10-13 07:48:30
176298,2020-10-13 07:48:31
181738,2020-10-13 07:48:32
159063,2020-10-13 07:48:39
165173,2020-10-13 07:48:49
178281,2020-10-13 07:48:51
182999,2020-10-13 07:48:51
171256,2020-10-13 07:48:54
176790,2020-10-13 07:48:55
169059,2020-10-13 07:49:00
176111,2020-10-13 07:49:00
179407,2020-10-13 07:49:00
157563,2020-10-13 07:49:00
165491,2020-10-13 07:49:00
191185,2020-10-13 07:49:00
168010,2020-10-13 07:49:00
185559,2020-10-13 07:49:00
171058,2020-10-13 07:49:00
166483,2020-10-13 07:49:00
173143,2020-10-13 07:49:00
170180,2020-10-13 07:49:03
185494,2020-10-13 07:49:06
178485,2020-10-13 07:49:13
169362,2020-10-13 07:49:15
167418,2020-10-13 07:49:16
159194,2020-10-13 07:49:19
155918,2020-10-13 07:49:24
171967,2020-10-13 07:49:29
170845,2020-10-13 07:49:35
164546,2020-10-13 07:49:37
164252,2020-10-13 07:49:39
153435,2020-10-13 07:49:42
182834,2020-10-13 07:49:45
153938,2020-10-13 07:49:45
170007,2020-10-13 07:49:46
167013,2020-10-13 07:49:47
171466,2020-10-13 07:49:50
165160,2020-10-13 07:49:52
188817,2020-10-13 07:49:57
165407,2020-10-13 07:50:00
167646,2020-10-13 07:50:00
177476,2020-10-13 07:50:00
169723,2020-10-13 07:50:00
186204,2020-10-13 07:50:00
160900,2020-10-13 07:50:00
159936,2020-10-13 07:50:00
167496,2020-10-13 07:50:00
155504,2020-10-13 07:50:00
168787,2020-10-13 07:50:00
190931,2020-10-13 07:50:00
149760,2020-10-13 07:50:00
168656,2020-10-13 07:50:00
180751,2020-10-13 07:50:00
166947,2020-10-13 07:50:00
192904,2020-10-13 07:50:00
163593,2020-10-13 07:50:00
194458,2020-10-13 07:50:00
170545,2020-10-13 07:50:00
193764,2020-10-13 07:50:06
164873,2020-10-13 07:50:09
155223,2020-10-13 07:50:11
173320,2020-10-13 07:50:13
181896,2020-10-13 07:50:14
171260,2020-10-13 07:50:17
174916,2020-10-13 07:50:18
163058,2020-10-13 07:50:24
166370,2020-10-13 07:50:32
174162,2020-10-13 07:50:32
165115,2020-10-13 07:50:37
162450,2020-10-13 07:50:37
172413,2020-10-13 07:50:38
152227,2020-10-13 07:50:42
178152,2020-10-13 07:50:43
152254,2020-10-13 07:50:44
171247,2020-10-13 07:50:44
165990,2020-10-13 07:50:55
183408,2020-10-13 07:50:56
191874,2020-10-13 07:50:56
172269,2020-10-13 07:50:57
158771,2020-10-13 07:51:00
168981,2020-10-13 07:51:00
184880,2020-10-13 07:51:00
171394,2020-10-13 07:51:00
192969,2020-10-13 07:51:00
163999,2020-10-13 07:51:00
164554,2020-10-13 07:51:00
187492,2020-10-13 07:51:00
187048,2020-10-13 07:51:00
173471,2020-10-13 07:51:00
177425,2020-10-13 07:51:00
167970,2020-10-13 07:51:00
161626,2020-10-13 07:51:00
168868,2020-10-13 07:51:00
196673,2020-10-13 07:51:00
162660,2020-10-13 07:51:00
160585,2020-10-13 07:51:06
164611,2020-10-13 07:51:09
178781,2020-10-13 07:51:18
160009,2020-10-13 07:51:19
171187,2020-10-13 07:51:22
174510,2020-10-13 07:51:23
164008,2020-10-13 07:51:29
164706,2020-10-13 07:51:30
158617,2020-10-13 07:51:31
195024,2020-10-13 07:51:31
190646,2020-10-13 07:51:32
167243,2020-10-13 07:51:36
174952,2020-10-13 07:51:37
184711,2020-10-13 07:51:40
181634,2020-10-13 07:51:43
176119,2020-10-13 07:51:46
186994,2020-10-13 07:51:50
182032,2020-10-13 07:51:51
156943,2020-10-13 07:51:52
187755,2020-10-13 07:51:57
166344,2020-10-13 07:52:00
167033,2020-10-13 07:52:00
123943,2020-10-13 07:52:00
190603,2020-10-13 07:52:00
174258,2020-10-13 07:52:00
155569,2020-10-13 07:52:00
